State Name,County Name,County FIPS,CropDmg,CropDmg(ADJ 2017),CropDmgPerCapita(ADJ 2017),PropertyDmg,PropertyDmg(ADJ 2017),PropertyDmgPerCapita(ADJ 2017),Injuries,InjuriesPerCapita,Fatalities,FatalitiesPerCapita,Duration_Days,Fatalities_Duration,Injuries_Duration,Property_Damage_Duration,Crop_Damage_Duration,Records,event_name,event_id
MISSOURI,Dade,'29057',0.0,0.0,0.0,500000.0,500000.0,65.78082,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Dallas,'29059',0.0,0.0,0.0,127000.0,127000.0,7.61117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Dent,'29065',0.0,0.0,0.0,1010000.0,1010000.0,65.41451,0.0,0.0,1.0,6e-05,1.0,1.0,0.0,1.0,0.0,2,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Douglas,'29067',0.0,0.0,0.0,3000000.0,3000000.0,226.03978,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Dunklin,'29069',0.0,0.0,0.0,401000.0,401000.0,13.32846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Greene,'29077',0.0,0.0,0.0,500000.0,500000.0,1.72521,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Howell,'29091',0.0,0.0,0.0,60107000.0,60107000.0,1499.526,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Jasper,'29097',0.0,0.0,0.0,505000.0,505000.0,4.20546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Jefferson,'29099',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Laclede,'29105',0.0,0.0,0.0,1002000.0,1002000.0,28.26118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Lawrence,'29109',0.0,0.0,0.0,800000.0,800000.0,20.897,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,McDonald,'29119',0.0,0.0,0.0,770000.0,770000.0,33.80306,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Maries,'29125',0.0,0.0,0.0,500000.0,500000.0,56.67007,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Miller,'29131',0.0,0.0,0.0,2000000.0,2000000.0,79.34619,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Mississippi,'29133',0.0,0.0,0.0,400000.0,400000.0,29.45508,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Morgan,'29141',0.0,0.0,0.0,100000.0,100000.0,4.97067,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,New Madrid,'29143',0.0,0.0,0.0,350000.0,350000.0,19.92599,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Newton,'29145',0.0,0.0,0.0,1000000.0,1000000.0,17.16797,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Oregon,'29149',0.0,0.0,0.0,4000000.0,4000000.0,379.25476,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Ozark,'29153',0.0,0.0,0.0,3011000.0,3011000.0,327.17592,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Pemiscot,'29155',0.0,0.0,0.0,300000.0,300000.0,17.83909,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Perry,'29157',0.0,0.0,0.0,8030000.0,8030000.0,418.3599,12.0,0.00063,1.0,5e-05,1.0,1.0,1.0,1.0,0.0,3,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Phelps,'29161',0.0,0.0,0.0,1000000.0,1000000.0,22.37837,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Pulaski,'29169',0.0,0.0,0.0,5414000.0,5414000.0,104.42464,0.0,0.0,1.0,2e-05,1.0,1.0,0.0,1.0,0.0,4,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Ripley,'29181',0.0,0.0,0.0,4702000.0,4702000.0,346.52517,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,3,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Scott,'29201',0.0,0.0,0.0,85000.0,85000.0,2.20401,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Shannon,'29203',0.0,0.0,0.0,5000000.0,5000000.0,606.86977,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Stoddard,'29207',0.0,0.0,0.0,141000.0,141000.0,4.80474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Stone,'29209',0.0,0.0,0.0,2000000.0,2000000.0,63.17518,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Taney,'29213',0.0,0.0,0.0,10010000.0,10010000.0,181.5873,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Texas,'29215',0.0,0.0,0.0,8072000.0,8072000.0,314.26903,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Wayne,'29223',0.0,0.0,0.0,1015000.0,1015000.0,76.28711,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,2,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Webster,'29225',0.0,0.0,0.0,1000000.0,1000000.0,25.85115,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
MISSOURI,Wright,'29229',0.0,0.0,0.0,2000000.0,2000000.0,109.0572,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
OKLAHOMA,Le Flore,'40079',0.0,0.0,0.0,2000.0,2000.0,0.0401,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
OKLAHOMA,Sequoyah,'40135',0.0,0.0,0.0,5000.0,5000.0,0.12097,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
SOUTH CAROLINA,Chester,'45023',0.0,0.0,0.0,1000.0,1000.0,0.03097,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
SOUTH CAROLINA,Greenville,'45045',0.0,0.0,0.0,20000.0,20000.0,0.03948,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
SOUTH CAROLINA,Lancaster,'45057',10.0,10.0,0.00011,10.0,10.0,0.00011,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
SOUTH CAROLINA,Laurens,'45059',0.0,0.0,0.0,50000.0,50000.0,0.74722,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
SOUTH CAROLINA,Newberry,'45071',30.0,30.0,0.00078,30.0,30.0,0.00078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
SOUTH CAROLINA,Oconee,'45073',0.0,0.0,0.0,10000.0,10000.0,0.12914,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
SOUTH CAROLINA,Spartanburg,'45083',0.0,0.0,0.0,5000.0,5000.0,0.01631,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
SOUTH CAROLINA,York,'45091',0.0,0.0,0.0,1000.0,1000.0,0.00376,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Anderson,'47001',0.0,0.0,0.0,1000.0,1000.0,0.01313,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Carroll,'47017',0.0,0.0,0.0,30000.0,30000.0,1.07786,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Cheatham,'47021',0.0,0.0,0.0,33000.0,33000.0,0.81916,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Clay,'47027',0.0,0.0,0.0,8000.0,8000.0,1.04018,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Coffee,'47031',0.0,0.0,0.0,6000.0,6000.0,0.10921,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Cumberland,'47035',0.0,0.0,0.0,3000.0,3000.0,0.05084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Davidson,'47037',0.0,0.0,0.0,117000.0,117000.0,0.16981,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,DeKalb,'47041',0.0,0.0,0.0,10000.0,10000.0,0.50388,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Dickson,'47043',0.0,0.0,0.0,46000.0,46000.0,0.87146,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Dyer,'47045',0.0,0.0,0.0,320000.0,320000.0,8.55546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Fentress,'47049',0.0,0.0,0.0,10000.0,10000.0,0.55188,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Gibson,'47053',0.0,0.0,0.0,90000.0,90000.0,1.83232,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Grundy,'47061',0.0,0.0,0.0,10000.0,10000.0,0.74996,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Haywood,'47075',0.0,0.0,0.0,30000.0,30000.0,1.70493,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Henry,'47079',0.0,0.0,0.0,60000.0,60000.0,1.85071,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Hickman,'47081',0.0,0.0,0.0,24000.0,24000.0,0.96587,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Houston,'47083',0.0,0.0,0.0,3000.0,3000.0,0.36706,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Humphreys,'47085',0.0,0.0,0.0,22000.0,22000.0,1.19248,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Lauderdale,'47097',0.0,0.0,0.0,10000.0,10000.0,0.38302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Macon,'47111',0.0,0.0,0.0,10000.0,10000.0,0.41855,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Montgomery,'47125',0.0,0.0,0.0,49000.0,49000.0,0.24498,2.0,1e-05,0.0,0.0,1.0,0.0,1.0,1.0,0.0,8,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Putnam,'47141',0.0,0.0,0.0,101000.0,101000.0,1.30548,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,9,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Robertson,'47147',0.0,0.0,0.0,10000.0,10000.0,0.14254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Rutherford,'47149',0.0,0.0,0.0,50000.0,50000.0,0.15789,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Smith,'47159',0.0,0.0,0.0,82000.0,82000.0,4.17303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Stewart,'47161',0.0,0.0,0.0,3000.0,3000.0,0.22442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Sumner,'47165',0.0,0.0,0.0,49000.0,49000.0,0.26691,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Tipton,'47167',0.0,0.0,0.0,10000.0,10000.0,0.1631,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Wayne,'47181',0.0,0.0,0.0,1000.0,1000.0,0.0604,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Weakley,'47183',0.0,0.0,0.0,190000.0,190000.0,5.70639,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Williamson,'47187',0.0,0.0,0.0,7353000.0,7353000.0,32.54692,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,8,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TENNESSEE,Wilson,'47189',0.0,0.0,0.0,155000.0,155000.0,1.1352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
TEXAS,Lynn,'48305',0.0,0.0,0.0,15000.0,15000.0,2.56805,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
VIRGINIA,Alleghany,'51005',0.0,0.0,0.0,2500.0,2500.0,0.16535,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
VIRGINIA,Appomattox,'51011',0.0,0.0,0.0,5000.0,5000.0,0.31845,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
VIRGINIA,Bath,'51017',0.0,0.0,0.0,20000.0,20000.0,4.66744,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
VIRGINIA,Bedford,'51019',0.0,0.0,0.0,200.0,200.0,0.00256,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
VIRGINIA,Bland,'51021',0.0,0.0,0.0,10000.0,10000.0,1.57456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
VIRGINIA,Botetourt,'51023',0.0,0.0,0.0,5000.0,5000.0,0.15044,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
VIRGINIA,Buckingham,'51029',0.0,0.0,0.0,4000.0,4000.0,0.23492,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
VIRGINIA,Campbell,'51031',0.0,0.0,0.0,15000.0,15000.0,0.2723,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
VIRGINIA,Craig,'51045',0.0,0.0,0.0,2500.0,2500.0,0.49358,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
VIRGINIA,Giles,'51071',0.0,0.0,0.0,5000.0,5000.0,0.29813,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
VIRGINIA,King and Queen,'51097',0.0,0.0,0.0,2000.0,2000.0,0.28571,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
VIRGINIA,Louisa,'51109',0.0,0.0,0.0,1000.0,1000.0,0.02787,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
VIRGINIA,Montgomery,'51121',0.0,0.0,0.0,25000.0,25000.0,0.25437,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
VIRGINIA,Roanoke,'51161',0.0,0.0,0.0,20500.0,20500.0,0.21864,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
VIRGINIA,Rockbridge,'51163',0.0,0.0,0.0,6000.0,6000.0,0.26538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
VIRGINIA,Smyth,'51173',0.0,0.0,0.0,1000.0,1000.0,0.03255,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
VIRGINIA,Tazewell,'51185',0.0,0.0,0.0,5000.0,5000.0,0.12152,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
VIRGINIA,Westmoreland,'51193',0.0,0.0,0.0,1000.0,1000.0,0.05638,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
VIRGINIA,Danville,'51590',0.0,0.0,0.0,3000.0,3000.0,0.07313,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
WEST VIRGINIA,Barbour,'54001',0.0,0.0,0.0,3000.0,3000.0,0.18183,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
WEST VIRGINIA,Boone,'54005',0.0,0.0,0.0,53500.0,53500.0,2.39117,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
WEST VIRGINIA,Braxton,'54007',0.0,0.0,0.0,8000.0,8000.0,0.56243,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
WEST VIRGINIA,Cabell,'54011',0.0,0.0,0.0,500.0,500.0,0.00529,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
WEST VIRGINIA,Fayette,'54019',0.0,0.0,0.0,7500.0,7500.0,0.17211,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
WEST VIRGINIA,Gilmer,'54021',0.0,0.0,0.0,51000.0,51000.0,6.3299,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
WEST VIRGINIA,Greenbrier,'54025',0.0,0.0,0.0,35000.0,35000.0,0.99311,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
WEST VIRGINIA,Jackson,'54035',0.0,0.0,0.0,11700.0,11700.0,0.40475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
WEST VIRGINIA,Kanawha,'54039',0.0,0.0,0.0,20500.0,20500.0,0.11183,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
WEST VIRGINIA,Lewis,'54041',0.0,0.0,0.0,15000.0,15000.0,0.92638,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
WEST VIRGINIA,Lincoln,'54043',0.0,0.0,0.0,500.0,500.0,0.02395,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
WEST VIRGINIA,McDowell,'54047',0.0,0.0,0.0,62000.0,62000.0,3.34755,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
WEST VIRGINIA,Marshall,'54051',0.0,0.0,0.0,5000.0,5000.0,0.16017,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
WEST VIRGINIA,Mason,'54053',0.0,0.0,0.0,5000.0,5000.0,0.18644,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
WEST VIRGINIA,Mercer,'54055',0.0,0.0,0.0,30500.0,30500.0,0.51002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
WEST VIRGINIA,Mingo,'54059',0.0,0.0,0.0,47000.0,47000.0,1.94714,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
WEST VIRGINIA,Monroe,'54063',0.0,0.0,0.0,2500.0,2500.0,0.18694,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
WEST VIRGINIA,Nicholas,'54067',0.0,0.0,0.0,2000.0,2000.0,0.07957,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
WEST VIRGINIA,Ohio,'54069',0.0,0.0,0.0,10000.0,10000.0,0.23778,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
WEST VIRGINIA,Pleasants,'54073',0.0,0.0,0.0,2000.0,2000.0,0.26835,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
WEST VIRGINIA,Pocahontas,'54075',0.0,0.0,0.0,20000.0,20000.0,2.35655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,Flooding:Severe_Weather_2017_April:May_Midwest:Central:Southeast,4
